FORECAST_DATE_LOCAL,FORECAST_DATE_GMT,MAX,MIN,OPT,MCR,ACTUAL,dayOfWeek,dayOfMonth,year,month
2025-07-29T23:00:00.000Z,2025-07-30T05:00:00.000Z,1871.14,804.73,1247.93,5688,326.0,4,30,2025,7
2025-07-29T22:00:00.000Z,2025-07-30T04:00:00.000Z,1681.54,734.5,1070.31,5688,326.0,4,30,2025,7
2025-07-29T21:00:00.000Z,2025-07-30T03:00:00.000Z,1301.15,615.94,816.11,5688,326.0,4,30,2025,7
2025-07-29T20:00:00.000Z,2025-07-30T02:00:00.000Z,932.98,411.48,575.15,5688,326.0,4,30,2025,7
2025-07-29T19:00:00.000Z,2025-07-30T01:00:00.000Z,620.21,244.79,370.58,5688,326.0,4,30,2025,7
2025-07-29T18:00:00.000Z,2025-07-30T00:00:00.000Z,439.2,127.34,262.43,5688,326.0,4,30,2025,7
2025-07-29T17:00:00.000Z,2025-07-29T23:00:00.000Z,338.65,63.45,218.22,5688,326.0,3,29,2025,7
2025-07-29T16:00:00.000Z,2025-07-29T22:00:00.000Z,293.64,49.96,152.34,5688,326.0,3,29,2025,7
2025-07-29T15:00:00.000Z,2025-07-29T21:00:00.000Z,267.55,43.21,125.14,5688,326.0,3,29,2025,7
2025-07-29T14:00:00.000Z,2025-07-29T20:00:00.000Z,234.11,45.94,119.8,5688,326.0,3,29,2025,7
2025-07-29T13:00:00.000Z,2025-07-29T19:00:00.000Z,188.99,53.66,123.62,5688,326.0,3,29,2025,7
2025-07-29T12:00:00.000Z,2025-07-29T18:00:00.000Z,176.26,62.51,135.47,5688,326.0,3,29,2025,7
2025-07-29T11:00:00.000Z,2025-07-29T17:00:00.000Z,210.82,50.81,132.57,5688,326.0,3,29,2025,7
2025-07-29T10:00:00.000Z,2025-07-29T16:00:00.000Z,223.14,51.76,131.3,5688,326.0,3,29,2025,7
2025-07-29T09:00:00.000Z,2025-07-29T15:00:00.000Z,236.43,70.81,133.29,5688,326.0,3,29,2025,7
2025-07-29T08:00:00.000Z,2025-07-29T14:00:00.000Z,407.84,99.24,215.01,5688,326.0,3,29,2025,7
2025-07-29T07:00:00.000Z,2025-07-29T13:00:00.000Z,606.0,152.44,344.26,5688,326.0,3,29,2025,7
2025-07-29T06:00:00.000Z,2025-07-29T12:00:00.000Z,640.71,163.24,458.99,5688,326.0,3,29,2025,7
2025-07-29T05:00:00.000Z,2025-07-29T11:00:00.000Z,588.11,190.59,427.64,5688,326.0,3,29,2025,7
2025-07-29T04:00:00.000Z,2025-07-29T10:00:00.000Z,567.63,161.7,437.74,5688,326.0,3,29,2025,7
2025-07-29T03:00:00.000Z,2025-07-29T09:00:00.000Z,1158.74,173.3,574.81,5688,326.0,3,29,2025,7
2025-07-29T02:00:00.000Z,2025-07-29T08:00:00.000Z,1897.36,215.45,775.22,5688,326.0,3,29,2025,7
2025-07-29T01:00:00.000Z,2025-07-29T07:00:00.000Z,2165.3,283.99,931.71,5688,326.0,3,29,2025,7
2025-07-29T00:00:00.000Z,2025-07-29T06:00:00.000Z,2107.98,344.85,968.26,5688,326.0,3,29,2025,7
,2025-07-29T05:00:00.000Z,1665.88,433.62,899.27,5688,326.0,3,29,2025,7
2025-07-28T22:00:00.000Z,2025-07-29T04:00:00.000Z,1428.56,358.51,741.48,5688,326.0,3,29,2025,7
2025-07-28T21:00:00.000Z,2025-07-29T03:00:00.000Z,1497.76,373.9,690.79,5688,326.0,3,29,2025,7
2025-07-28T20:00:00.000Z,2025-07-29T02:00:00.000Z,1225.05,286.41,538.78,5688,326.0,3,29,2025,7
2025-07-28T19:00:00.000Z,2025-07-29T01:00:00.000Z,662.88,171.5,337.63,5688,326.0,3,29,2025,7
2025-07-28T18:00:00.000Z,2025-07-29T00:00:00.000Z,543.87,100.34,262.92,5688,326.0,3,29,2025,7
2025-07-28T17:00:00.000Z,2025-07-28T23:00:00.000Z,364.45,75.65,214.79,5688,326.0,2,28,2025,7
2025-07-28T16:00:00.000Z,2025-07-28T22:00:00.000Z,230.11,77.69,164.37,5688,326.0,2,28,2025,7
2025-07-28T15:00:00.000Z,2025-07-28T21:00:00.000Z,240.73,49.41,137.25,5688,326.0,2,28,2025,7
2025-07-28T14:00:00.000Z,2025-07-28T20:00:00.000Z,175.06,32.87,94.63,5688,326.0,2,28,2025,7
2025-07-28T13:00:00.000Z,2025-07-28T19:00:00.000Z,150.62,32.82,89.11,5688,326.0,2,28,2025,7
2025-07-28T12:00:00.000Z,2025-07-28T18:00:00.000Z,221.17,35.25,86.46,5688,326.0,2,28,2025,7
2025-07-28T11:00:00.000Z,2025-07-28T17:00:00.000Z,270.51,27.65,91.2,5688,326.0,2,28,2025,7
2025-07-28T10:00:00.000Z,2025-07-28T16:00:00.000Z,275.03,17.9,91.34,5688,326.0,2,28,2025,7
2025-07-28T09:00:00.000Z,2025-07-28T15:00:00.000Z,249.02,13.22,128.0,5688,326.0,2,28,2025,7
2025-07-28T08:00:00.000Z,2025-07-28T14:00:00.000Z,307.63,24.86,137.18,5688,326.0,2,28,2025,7
2025-07-28T07:00:00.000Z,2025-07-28T13:00:00.000Z,394.79,44.72,167.76,5688,326.0,2,28,2025,7
2025-07-28T06:00:00.000Z,2025-07-28T12:00:00.000Z,352.53,85.25,213.39,5688,326.0,2,28,2025,7
2025-07-28T05:00:00.000Z,2025-07-28T11:00:00.000Z,397.55,104.94,239.03,5688,326.0,2,28,2025,7
2025-07-28T04:00:00.000Z,2025-07-28T10:00:00.000Z,514.5,144.89,274.84,5688,326.0,2,28,2025,7
2025-07-28T03:00:00.000Z,2025-07-28T09:00:00.000Z,563.01,172.7,333.57,5688,326.0,2,28,2025,7
,2025-07-28T08:00:00.000Z,701.22,183.15,369.79,5688,326.0,2,28,2025,7
2025-07-28T01:00:00.000Z,2025-07-28T07:00:00.000Z,872.21,240.81,461.0,5688,326.0,2,28,2025,7
2025-07-28T00:00:00.000Z,,1059.15,396.63,603.74,5688,326.0,2,28,2025,7
2025-07-27T23:00:00.000Z,2025-07-28T05:00:00.000Z,1138.53,318.18,745.67,5688,326.0,2,28,2025,7
2025-07-27T22:00:00.000Z,2025-07-28T04:00:00.000Z,1054.3,373.57,724.13,5688,420.68,2,28,2025,7
2025-07-27T21:00:00.000Z,2025-07-28T03:00:00.000Z,932.32,425.99,669.25,5688,587.54,2,28,2025,7
2025-07-27T20:00:00.000Z,2025-07-28T02:00:00.000Z,872.41,330.25,526.37,5688,896.53,2,28,2025,7
2025-07-27T19:00:00.000Z,2025-07-28T01:00:00.000Z,897.22,251.11,486.27,5688,882.1,2,28,2025,7
2025-07-27T18:00:00.000Z,2025-07-28T00:00:00.000Z,908.14,259.09,562.44,5688,1035.34,2,28,2025,7
2025-07-27T17:00:00.000Z,2025-07-27T23:00:00.000Z,757.34,281.66,548.53,5688,893.52,1,27,2025,7
2025-07-27T16:00:00.000Z,2025-07-27T22:00:00.000Z,855.12,262.2,610.51,5688,720.64,1,27,2025,7
2025-07-27T15:00:00.000Z,2025-07-27T21:00:00.000Z,714.67,257.84,558.45,5688,530.95,1,27,2025,7
2025-07-27T14:00:00.000Z,2025-07-27T20:00:00.000Z,611.22,218.77,480.21,5688,416.2,1,27,2025,7
2025-07-27T13:00:00.000Z,2025-07-27T19:00:00.000Z,659.29,152.52,458.0,5688,307.26,1,27,2025,7
2025-07-27T12:00:00.000Z,2025-07-27T18:00:00.000Z,738.39,87.42,511.02,5688,246.79,1,27,2025,7
2025-07-27T11:00:00.000Z,2025-07-27T17:00:00.000Z,794.28,84.98,449.3,5688,210.05,1,27,2025,7
2025-07-27T10:00:00.000Z,2025-07-27T16:00:00.000Z,740.41,101.73,349.27,5688,163.47,1,27,2025,7
2025-07-27T09:00:00.000Z,2025-07-27T15:00:00.000Z,507.59,117.17,239.36,5688,134.37,1,27,2025,7
2025-07-27T08:00:00.000Z,2025-07-27T14:00:00.000Z,457.14,140.43,207.68,5688,173.31,1,27,2025,7
2025-07-27T07:00:00.000Z,2025-07-27T13:00:00.000Z,498.47,166.81,253.39,5688,331.14,1,27,2025,7
2025-07-27T06:00:00.000Z,2025-07-27T12:00:00.000Z,549.18,169.58,316.07,5688,415.47,1,27,2025,7
2025-07-27T05:00:00.000Z,2025-07-27T11:00:00.000Z,600.35,182.93,391.06,5688,202.73,1,27,2025,7
2025-07-27T04:00:00.000Z,2025-07-27T10:00:00.000Z,902.12,203.26,533.38,5688,320.5,1,27,2025,7
2025-07-27T03:00:00.000Z,2025-07-27T09:00:00.000Z,1061.17,229.4,620.69,5688,718.53,1,27,2025,7
2025-07-27T02:00:00.000Z,2025-07-27T08:00:00.000Z,1313.16,268.8,706.12,5688,897.65,1,27,2025,7
2025-07-27T01:00:00.000Z,2025-07-27T07:00:00.000Z,1492.91,413.75,802.6,5688,1223.77,1,27,2025,7
2025-07-27T00:00:00.000Z,2025-07-27T06:00:00.000Z,1520.35,285.75,827.61,5688,1488.93,1,27,2025,7
2025-07-26T23:00:00.000Z,2025-07-27T05:00:00.000Z,1606.04,528.92,851.44,5688,1428.6,1,27,2025,7
2025-07-26T22:00:00.000Z,2025-07-27T04:00:00.000Z,1968.38,720.35,900.72,5688,1690.53,1,27,2025,7
2025-07-26T21:00:00.000Z,2025-07-27T03:00:00.000Z,1735.5,660.98,856.8,5688,1607.54,1,27,2025,7
2025-07-26T20:00:00.000Z,2025-07-27T02:00:00.000Z,1203.78,473.19,628.85,5688,1207.41,1,27,2025,7
2025-07-26T19:00:00.000Z,2025-07-27T01:00:00.000Z,692.5,250.91,421.24,5688,909.92,1,27,2025,7
2025-07-26T18:00:00.000Z,2025-07-27T00:00:00.000Z,437.82,170.73,322.1,5688,558.39,1,27,2025,7
2025-07-26T17:00:00.000Z,2025-07-26T23:00:00.000Z,278.49,110.67,194.0,5688,348.73,7,26,2025,7
2025-07-26T16:00:00.000Z,2025-07-26T22:00:00.000Z,262.24,70.46,142.69,5688,185.0,7,26,2025,7
2025-07-26T15:00:00.000Z,2025-07-26T21:00:00.000Z,181.16,54.19,115.99,5688,121.57,7,26,2025,7
2025-07-26T14:00:00.000Z,2025-07-26T20:00:00.000Z,164.58,43.5,100.39,5688,75.66,7,26,2025,7
2025-07-26T13:00:00.000Z,2025-07-26T19:00:00.000Z,159.57,33.73,84.05,5688,66.08,7,26,2025,7
2025-07-26T12:00:00.000Z,2025-07-26T18:00:00.000Z,134.55,24.66,67.99,5688,77.95,7,26,2025,7
2025-07-26T11:00:00.000Z,2025-07-26T17:00:00.000Z,96.7,28.88,57.53,5688,91.05,7,26,2025,7
2025-07-26T10:00:00.000Z,2025-07-26T16:00:00.000Z,109.55,19.23,58.39,5688,108.06,7,26,2025,7
2025-07-26T09:00:00.000Z,2025-07-26T15:00:00.000Z,153.1,13.23,62.66,5688,143.38,7,26,2025,7
2025-07-26T08:00:00.000Z,2025-07-26T14:00:00.000Z,244.05,19.14,98.09,5688,247.03,7,26,2025,7
2025-07-26T07:00:00.000Z,2025-07-26T13:00:00.000Z,382.49,86.84,209.03,5688,545.19,7,26,2025,7
2025-07-26T06:00:00.000Z,2025-07-26T12:00:00.000Z,480.42,216.76,337.28,5688,874.07,7,26,2025,7
2025-07-26T05:00:00.000Z,2025-07-26T11:00:00.000Z,701.58,302.96,484.14,5688,1014.64,7,26,2025,7
2025-07-26T04:00:00.000Z,2025-07-26T10:00:00.000Z,815.91,366.63,594.12,5688,1003.02,7,26,2025,7
2025-07-26T03:00:00.000Z,2025-07-26T09:00:00.000Z,936.2,459.27,712.58,5688,1123.5,7,26,2025,7
2025-07-26T02:00:00.000Z,2025-07-26T08:00:00.000Z,1188.77,532.7,852.25,5688,1319.95,7,26,2025,7
2025-07-26T01:00:00.000Z,2025-07-26T07:00:00.000Z,1500.87,570.48,1008.25,5688,1487.39,7,26,2025,7
2025-07-26T00:00:00.000Z,2025-07-26T06:00:00.000Z,1719.95,607.25,1082.97,5688,1593.57,7,26,2025,7
2025-07-25T23:00:00.000Z,2025-07-26T05:00:00.000Z,2146.27,676.76,1324.38,5688,1686.78,7,26,2025,7
2025-07-25T22:00:00.000Z,2025-07-26T04:00:00.000Z,2732.27,811.15,1789.23,5688,1657.49,7,26,2025,7
2025-07-25T21:00:00.000Z,2025-07-26T03:00:00.000Z,3230.04,1021.54,2072.02,5688,1793.81,7,26,2025,7
2025-07-25T20:00:00.000Z,2025-07-26T02:00:00.000Z,3052.79,1461.94,2060.98,5688,1821.16,7,26,2025,7
2025-07-25T19:00:00.000Z,2025-07-26T01:00:00.000Z,2769.47,1654.17,2008.94,5688,2088.31,7,26,2025,7
2025-07-25T18:00:00.000Z,2025-07-26T00:00:00.000Z,2712.73,1327.23,1739.99,5688,1811.99,7,26,2025,7
2025-07-25T17:00:00.000Z,2025-07-25T23:00:00.000Z,2260.33,976.11,1526.82,5688,1294.11,6,25,2025,7
2025-07-25T16:00:00.000Z,2025-07-25T22:00:00.000Z,1701.43,809.58,1266.84,5688,880.88,6,25,2025,7
2025-07-25T15:00:00.000Z,2025-07-25T21:00:00.000Z,1520.75,620.86,1114.49,5688,560.7,6,25,2025,7
2025-07-25T14:00:00.000Z,2025-07-25T20:00:00.000Z,1674.61,424.33,1028.65,5688,408.08,6,25,2025,7
2025-07-25T13:00:00.000Z,2025-07-25T19:00:00.000Z,1855.82,382.8,1005.9,5688,342.2,6,25,2025,7
2025-07-25T12:00:00.000Z,2025-07-25T18:00:00.000Z,1971.71,244.79,1010.36,5688,317.09,6,25,2025,7
2025-07-25T11:00:00.000Z,2025-07-25T17:00:00.000Z,2281.46,301.67,1065.81,5688,366.07,6,25,2025,7
2025-07-25T10:00:00.000Z,2025-07-25T16:00:00.000Z,2007.42,431.18,976.54,5688,495.44,6,25,2025,7
2025-07-25T09:00:00.000Z,,2020.24,585.98,1073.77,5688,699.38,6,25,2025,7
2025-07-25T08:00:00.000Z,2025-07-25T14:00:00.000Z,2258.13,986.47,1527.49,5688,1115.28,6,25,2025,7
2025-07-25T07:00:00.000Z,2025-07-25T13:00:00.000Z,2561.79,1328.66,2084.49,5688,1920.25,6,25,2025,7
2025-07-25T06:00:00.000Z,2025-07-25T12:00:00.000Z,3123.33,1906.96,2387.72,5688,2383.1,6,25,2025,7
2025-07-25T05:00:00.000Z,2025-07-25T11:00:00.000Z,3164.58,2103.0,2543.43,5688,2286.98,6,25,2025,7
,2025-07-25T10:00:00.000Z,3228.41,2413.17,2745.71,5688,2237.82,6,25,2025,7
2025-07-25T03:00:00.000Z,2025-07-25T09:00:00.000Z,3246.93,2579.81,2894.2,5688,2376.36,6,25,2025,7
2025-07-25T02:00:00.000Z,2025-07-25T08:00:00.000Z,3329.46,2635.89,3016.89,5688,2247.63,6,25,2025,7
2025-07-25T01:00:00.000Z,2025-07-25T07:00:00.000Z,3401.97,2650.92,3141.73,5688,2259.19,6,25,2025,7
2025-07-25T00:00:00.000Z,2025-07-25T06:00:00.000Z,3423.42,2633.2,3122.81,5688,2314.81,6,25,2025,7
2025-07-24T23:00:00.000Z,2025-07-25T05:00:00.000Z,3449.95,2223.75,2944.95,5688,2371.66,6,25,2025,7
2025-07-24T22:00:00.000Z,2025-07-25T04:00:00.000Z,3625.38,1848.02,2870.11,5688,2139.24,6,25,2025,7
2025-07-24T21:00:00.000Z,2025-07-25T03:00:00.000Z,3496.62,1469.36,2531.92,5688,1798.12,6,25,2025,7
2025-07-24T20:00:00.000Z,2025-07-25T02:00:00.000Z,3009.63,1267.98,2112.91,5688,1462.19,6,25,2025,7
2025-07-24T19:00:00.000Z,2025-07-25T01:00:00.000Z,2508.1,1246.34,1844.6,5688,1236.24,6,25,2025,7
2025-07-24T18:00:00.000Z,2025-07-25T00:00:00.000Z,2459.62,1373.25,1819.72,5688,1399.43,6,25,2025,7
2025-07-24T17:00:00.000Z,2025-07-24T23:00:00.000Z,2670.46,1602.81,1947.76,5688,1619.54,5,24,2025,7
2025-07-24T16:00:00.000Z,2025-07-24T22:00:00.000Z,2710.15,1751.13,2028.29,5688,1815.19,5,24,2025,7
2025-07-24T15:00:00.000Z,2025-07-24T21:00:00.000Z,2608.36,1630.3,1972.13,5688,1811.08,5,24,2025,7
2025-07-24T14:00:00.000Z,2025-07-24T20:00:00.000Z,2510.62,1582.11,1923.51,5688,1880.02,5,24,2025,7
2025-07-24T13:00:00.000Z,2025-07-24T19:00:00.000Z,2359.47,1520.49,1835.04,5688,1785.75,5,24,2025,7
2025-07-24T12:00:00.000Z,2025-07-24T18:00:00.000Z,2180.22,1310.19,1645.96,5688,1599.05,5,24,2025,7
2025-07-24T11:00:00.000Z,2025-07-24T17:00:00.000Z,2037.14,1011.46,1462.88,5688,1543.52,5,24,2025,7
2025-07-24T10:00:00.000Z,2025-07-24T16:00:00.000Z,1921.77,823.27,1335.12,5688,1383.44,5,24,2025,7
2025-07-24T09:00:00.000Z,2025-07-24T15:00:00.000Z,2038.1,1008.07,1439.0,5688,1169.34,5,24,2025,7
2025-07-24T08:00:00.000Z,2025-07-24T14:00:00.000Z,2471.33,1085.09,1885.42,5688,1484.94,5,24,2025,7
2025-07-24T07:00:00.000Z,2025-07-24T13:00:00.000Z,2952.36,1471.42,2401.23,5688,2104.8,5,24,2025,7
2025-07-24T06:00:00.000Z,2025-07-24T12:00:00.000Z,2993.55,2122.05,2631.05,5688,2275.48,5,24,2025,7
2025-07-24T05:00:00.000Z,2025-07-24T11:00:00.000Z,3138.03,2368.76,2777.95,5688,2325.72,5,24,2025,7
2025-07-24T04:00:00.000Z,2025-07-24T10:00:00.000Z,3443.93,2327.63,2868.92,5688,2383.23,5,24,2025,7
2025-07-24T03:00:00.000Z,2025-07-24T09:00:00.000Z,3613.49,2250.06,2929.6,5688,2417.96,5,24,2025,7
2025-07-24T02:00:00.000Z,2025-07-24T08:00:00.000Z,3496.48,2200.12,2923.07,5688,2339.95,5,24,2025,7
2025-07-24T01:00:00.000Z,2025-07-24T07:00:00.000Z,3284.84,2266.26,2905.39,5688,2290.97,5,24,2025,7
2025-07-24T00:00:00.000Z,2025-07-24T06:00:00.000Z,3013.75,2306.07,2809.78,5688,2105.58,5,24,2025,7
2025-07-23T23:00:00.000Z,2025-07-24T05:00:00.000Z,2763.96,2194.63,2570.75,5688,1702.93,5,24,2025,7
2025-07-23T22:00:00.000Z,2025-07-24T04:00:00.000Z,2389.25,1779.29,2120.31,5688,1347.18,5,24,2025,7
2025-07-23T21:00:00.000Z,2025-07-24T03:00:00.000Z,1881.82,1335.57,1604.5,5688,981.52,5,24,2025,7
2025-07-23T20:00:00.000Z,2025-07-24T02:00:00.000Z,1465.14,927.03,1188.7,5688,616.82,5,24,2025,7
2025-07-23T19:00:00.000Z,2025-07-24T01:00:00.000Z,1196.43,750.26,918.35,5688,478.45,5,24,2025,7
2025-07-23T18:00:00.000Z,2025-07-24T00:00:00.000Z,1013.95,667.45,816.58,5688,518.63,5,24,2025,7
2025-07-23T17:00:00.000Z,2025-07-23T23:00:00.000Z,894.47,555.11,737.12,5688,617.6,4,23,2025,7
2025-07-23T16:00:00.000Z,2025-07-23T22:00:00.000Z,947.03,471.23,664.39,5688,587.68,4,23,2025,7
2025-07-23T15:00:00.000Z,2025-07-23T21:00:00.000Z,936.61,390.84,552.71,5688,554.21,4,23,2025,7
2025-07-23T14:00:00.000Z,2025-07-23T20:00:00.000Z,954.23,319.6,481.7,5688,466.55,4,23,2025,7
2025-07-23T13:00:00.000Z,2025-07-23T19:00:00.000Z,982.38,275.03,471.68,5688,459.73,4,23,2025,7
2025-07-23T12:00:00.000Z,2025-07-23T18:00:00.000Z,1013.8,241.38,481.63,5688,558.29,4,23,2025,7
2025-07-23T11:00:00.000Z,2025-07-23T17:00:00.000Z,1080.43,291.81,511.03,5688,585.55,4,23,2025,7
2025-07-23T10:00:00.000Z,2025-07-23T16:00:00.000Z,784.12,243.55,413.09,5688,513.53,4,23,2025,7
2025-07-23T09:00:00.000Z,2025-07-23T15:00:00.000Z,438.43,180.4,286.17,5688,336.39,4,23,2025,7
2025-07-23T08:00:00.000Z,2025-07-23T14:00:00.000Z,374.15,149.59,239.63,5688,230.1,4,23,2025,7
2025-07-23T07:00:00.000Z,2025-07-23T13:00:00.000Z,416.02,143.25,263.34,5688,245.19,4,23,2025,7
2025-07-23T06:00:00.000Z,2025-07-23T12:00:00.000Z,421.51,151.41,275.47,5688,246.64,4,23,2025,7
2025-07-23T05:00:00.000Z,2025-07-23T11:00:00.000Z,337.49,139.2,236.69,5688,283.3,4,23,2025,7
2025-07-23T04:00:00.000Z,2025-07-23T10:00:00.000Z,327.26,188.26,241.0,5688,293.55,4,23,2025,7
2025-07-23T03:00:00.000Z,2025-07-23T09:00:00.000Z,337.26,178.0,235.84,5688,242.31,4,23,2025,7
2025-07-23T02:00:00.000Z,2025-07-23T08:00:00.000Z,364.09,150.67,227.07,5688,257.08,4,23,2025,7
2025-07-23T01:00:00.000Z,2025-07-23T07:00:00.000Z,448.46,126.02,252.72,5688,255.75,4,23,2025,7
2025-07-23T00:00:00.000Z,2025-07-23T06:00:00.000Z,466.41,177.81,289.76,5688,291.46,4,23,2025,7
2025-07-22T23:00:00.000Z,2025-07-23T05:00:00.000Z,512.7,164.18,305.72,5688,297.3,4,23,2025,7
2025-07-22T22:00:00.000Z,2025-07-23T04:00:00.000Z,665.39,159.84,447.95,5688,356.32,4,23,2025,7
2025-07-22T21:00:00.000Z,2025-07-23T03:00:00.000Z,800.0,216.74,608.83,5688,441.02,4,23,2025,7
2025-07-22T20:00:00.000Z,2025-07-23T02:00:00.000Z,1044.45,298.76,795.27,5688,631.86,4,23,2025,7
2025-07-22T19:00:00.000Z,2025-07-23T01:00:00.000Z,1352.25,378.71,992.92,5688,902.88,4,23,2025,7
2025-07-22T18:00:00.000Z,2025-07-23T00:00:00.000Z,1638.2,531.41,1243.6,5688,975.02,4,23,2025,7
2025-07-22T17:00:00.000Z,2025-07-22T23:00:00.000Z,2450.84,804.2,1621.37,5688,1000.84,3,22,2025,7
2025-07-22T16:00:00.000Z,2025-07-22T22:00:00.000Z,2835.53,1161.38,2064.23,5688,1338.77,3,22,2025,7
2025-07-22T15:00:00.000Z,2025-07-22T21:00:00.000Z,2605.0,1193.88,2013.94,5688,1586.0,3,22,2025,7
2025-07-22T14:00:00.000Z,2025-07-22T20:00:00.000Z,2361.58,1115.66,1888.86,5688,1643.44,3,22,2025,7
2025-07-22T13:00:00.000Z,2025-07-22T19:00:00.000Z,2217.89,390.97,1603.44,5688,1535.08,3,22,2025,7
2025-07-22T12:00:00.000Z,2025-07-22T18:00:00.000Z,2043.92,280.55,1336.92,5688,1301.89,3,22,2025,7
2025-07-22T11:00:00.000Z,2025-07-22T17:00:00.000Z,1964.79,218.44,1163.76,5688,1177.45,3,22,2025,7
2025-07-22T10:00:00.000Z,2025-07-22T16:00:00.000Z,1559.43,167.5,804.11,5688,1152.64,3,22,2025,7
2025-07-22T09:00:00.000Z,2025-07-22T15:00:00.000Z,1083.18,177.14,602.2,5688,1123.23,3,22,2025,7
2025-07-22T08:00:00.000Z,2025-07-22T14:00:00.000Z,752.01,229.44,521.37,5688,1351.49,3,22,2025,7
2025-07-22T07:00:00.000Z,2025-07-22T13:00:00.000Z,753.38,276.17,569.34,5688,1476.83,3,22,2025,7
2025-07-22T06:00:00.000Z,2025-07-22T12:00:00.000Z,909.39,335.6,642.13,5688,1562.42,3,22,2025,7
2025-07-22T05:00:00.000Z,2025-07-22T11:00:00.000Z,933.39,411.44,691.36,5688,1503.12,3,22,2025,7
2025-07-22T04:00:00.000Z,2025-07-22T10:00:00.000Z,883.85,458.5,707.08,5688,1230.29,3,22,2025,7
2025-07-22T03:00:00.000Z,2025-07-22T09:00:00.000Z,885.18,474.95,725.46,5688,1054.96,3,22,2025,7
2025-07-22T02:00:00.000Z,2025-07-22T08:00:00.000Z,846.16,488.69,700.81,5688,937.26,3,22,2025,7
2025-07-22T01:00:00.000Z,2025-07-22T07:00:00.000Z,803.14,666.6,718.25,5688,926.58,3,22,2025,7
